,Unnamed: 0.1,Unnamed: 0,db_id,original_sql,rewritten_sql,activated_rules,latency_org,latency_new,original_logical_plan
2047,1057.0,1057,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2011 AND mc.company_id>6008 AND mc.company_type_id<2;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2011) AS t217 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 6008 AND company_type_id < 2) AS t218 ON t217.id = t218.movie_id INNER JOIN movie_info_idx AS movie_info_idx60 ON t217.id = movie_info_idx60.movie_id,['FILTER_INTO_JOIN'],1.069882711,1.042156696,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2048,530.0,530,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2012 AND mc.company_id<11 AND mc.company_type_id=1 AND mi_idx.info_type_id<101;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2012) AS t271 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 11 AND company_type_id = 1) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],0.326658408,0.286382119,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2049,474.0,474,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2012 AND mi_idx.info_type_id>100;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2012) AS t213 INNER JOIN movie_companies AS movie_companies59 ON t213.id = movie_companies59.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t214 ON t213.id = t214.movie_id,['FILTER_INTO_JOIN'],1.26044329,1.157549302,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2050,266.0,266,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>0 AND mc.company_id>82573 AND mi_idx.info_type_id=100;",SELECT * FROM (SELECT * FROM title WHERE production_year > 0) AS t282 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 82573) AS t283 ON t282.id = t283.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 100) AS t284 ON t282.id = t284.movie_id,['FILTER_INTO_JOIN'],0.792834361,0.748502334,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2051,,248,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>0 AND mc.company_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 4) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 21645) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],0.237940391,0.219312668,
2052,48.0,48,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1914 AND mi_idx.info_type_id=99;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1914) AS t213 INNER JOIN movie_companies AS movie_companies59 ON t213.id = movie_companies59.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 99) AS t214 ON t213.id = t214.movie_id,['FILTER_INTO_JOIN'],2.591582,2.522892535,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2053,900.0,900,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1953;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1953) AS t155 INNER JOIN movie_companies AS movie_companies59 ON t155.id = movie_companies59.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t155.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],5.405553023,5.37498943,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2054,1548.0,1548,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1960 AND mc.company_id<56246 AND mc.company_type_id<2 AND mi_idx.info_type_id>101;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1960) AS t271 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 56246 AND company_type_id < 2) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 101) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],0.223284006,0.203181664,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2055,,1068,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1960 AND mc.company_id<77508 AND mc.company_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 2012) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 82 AND company_type_id < 2) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 6071) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],0.641605616,0.607571761,
2056,1050.0,1050,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1977 AND mc.company_id=17460 AND mi_idx.info_type_id>100;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1977) AS t282 INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 17460) AS t283 ON t282.id = t283.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t284 ON t282.id = t284.movie_id,['FILTER_INTO_JOIN'],0.212006569,0.173460086,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2057,,805,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1987 AND mc.company_id<49086 AND mi_idx.info_type_id>99;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1987) AS t271 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 49086) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],0.82672739,0.773303668,
2058,,534,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1991;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1991) AS t155 INNER JOIN movie_companies AS movie_companies59 ON t155.id = movie_companies59.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t155.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],0.425743818,0.385344346,
2059,79.0,79,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1996 AND mc.company_id<12594 AND mi_idx.info_type_id>100;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1996) AS t277 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 12594) AS t278 ON t277.id = t278.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t279 ON t277.id = t279.movie_id,['FILTER_INTO_JOIN'],1.463464797,1.423116565,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2060,891.0,891,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>2004 AND mc.company_id>34 AND mi_idx.info_type_id>101;",SELECT * FROM (SELECT * FROM title WHERE production_year > 2004) AS t271 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 34) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 101) AS t273 ON t271.id = t273.movie_id,['FILTER_INTO_JOIN'],0.222671191,0.201180538,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2061,820.0,820,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>2008 AND mc.company_id>253 AND mc.company_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE production_year > 2008) AS t213 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 253 AND company_type_id = 1) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_info_idx AS movie_info_idx59 ON t213.id = movie_info_idx59.movie_id,['FILTER_INTO_JOIN'],1.941836039,1.897860607,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2062,636.0,636,imdb,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>2011 AND mc.company_id>14875 AND mc.company_type_id=2;",SELECT * FROM (SELECT * FROM title WHERE production_year > 2011) AS t222 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 14875 AND company_type_id = 2) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info_idx AS movie_info_idx61 ON t222.id = movie_info_idx61.movie_id,['FILTER_INTO_JOIN'],1.590726852,1.506021102,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2063,,1544,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<11339 AND mk.keyword_id<10093;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 11339) AS t222 ON title61.id = t222.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 10093) AS t223 ON title61.id = t223.movie_id,['FILTER_INTO_JOIN'],2.459757249,2.418318033,
2064,,752,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<1210 AND mc.company_type_id=2 AND mk.keyword_id<3337;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 159) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],0.495861371,0.467957894,
2065,1563.0,1563,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<127481 AND mc.company_type_id=2 AND mk.keyword_id=1951;",SELECT * FROM title AS title59 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 127481 AND company_type_id = 2) AS t213 ON title59.id = t213.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 1951) AS t214 ON title59.id = t214.movie_id,['FILTER_INTO_JOIN'],0.345982075,0.323463996,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2066,733.0,733,imdb,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<133269 AND mc.company_type_id=1 AND mk.keyword_id<3295;",SELECT * FROM title AS title59 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 133269 AND company_type_id = 1) AS t213 ON title59.id = t213.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 3295) AS t214 ON title59.id = t214.movie_id,['FILTER_INTO_JOIN'],9.933114926,9.620332003,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2067,,1406,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<1501 AND mc.company_type_id<2;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 2 AND production_year = 2000) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id = 1) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t1 ON t.id = t1.movie_id,"['FILTER_SCAN', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'AGGREGATE_JOIN_TRANSPOSE_EXTENDED']",0.860791445,0.817856073,
2068,1024.0,1024,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<159 AND mk.keyword_id>335;",SELECT * FROM title AS title60 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 159) AS t218 ON title60.id = t218.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 335) AS t219 ON title60.id = t219.movie_id,['FILTER_INTO_JOIN'],2.571064313,2.550204039,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2069,673.0,673,imdb,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<19144 AND mc.company_type_id=2;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 19144 AND company_type_id = 2) AS t162 ON title61.id = t162.movie_id INNER JOIN movie_keyword AS movie_keyword61 ON title61.id = movie_keyword61.movie_id,['FILTER_INTO_JOIN'],3.796147585,3.653467258,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2070,,587,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<302 AND mc.company_type_id>1 AND mk.keyword_id<3945;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 94995) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],0.141668638,0.102186044,
2071,1634.0,1634,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<36392 AND mc.company_type_id=2;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 36392 AND company_type_id = 2) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id;,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_MERGE']",4.359591643,4.346806208,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2072,623.0,623,imdb,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<51060 AND mc.company_type_id=2 AND mk.keyword_id=117;",SELECT * FROM title AS title59 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 51060 AND company_type_id = 2) AS t213 ON title59.id = t213.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 117) AS t214 ON title59.id = t214.movie_id,['FILTER_INTO_JOIN'],0.534656922,0.501353423,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2073,1221.0,1221,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<6 AND mc.company_type_id=2;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 6 AND company_type_id = 2) AS t162 ON title61.id = t162.movie_id INNER JOIN movie_keyword AS movie_keyword61 ON title61.id = movie_keyword61.movie_id,['FILTER_INTO_JOIN'],0.338374297,0.327367067,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2074,,1923,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<69534 AND mc.company_type_id=1 AND mk.keyword_id<5312;",SELECT * FROM title AS title59 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 69534 AND company_type_id = 1) AS t213 ON title59.id = t213.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 5312) AS t214 ON title59.id = t214.movie_id,['FILTER_INTO_JOIN'],4.914707343,4.841857592,
2075,,738,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<7265 AND mc.company_type_id=2;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 3) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 3574) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH']",0.205502113,0.159237146,
2076,,1904,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<7563 AND mc.company_type_id=2;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2009) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 5767) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'FILTER_INTO_JOIN']",0.255752246,0.226993402,
2077,1058.0,1058,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<846 AND mc.company_type_id=2 AND mk.keyword_id=4333;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 846 AND company_type_id = 2) AS t222 ON title61.id = t222.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 4333) AS t223 ON title61.id = t223.movie_id,['FILTER_INTO_JOIN'],0.345524629,0.295938094,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2078,876.0,876,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<923 AND mc.company_type_id>1;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 923 AND company_type_id > 1) AS t162 ON title61.id = t162.movie_id INNER JOIN movie_keyword AS movie_keyword61 ON title61.id = movie_keyword61.movie_id,['FILTER_INTO_JOIN'],2.036355019,1.814875205,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2079,1430.0,1430,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=14008;",SELECT * FROM title AS title59 INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 14008) AS t155 ON title59.id = t155.movie_id INNER JOIN movie_keyword AS movie_keyword59 ON title59.id = movie_keyword59.movie_id,['FILTER_INTO_JOIN'],0.322658141,0.300543944,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2080,998.0,998,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=14569 AND mc.company_type_id<2;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 14569 AND company_type_id < 2) AS t162 ON title61.id = t162.movie_id INNER JOIN movie_keyword AS movie_keyword61 ON title61.id = movie_keyword61.movie_id,['FILTER_INTO_JOIN'],0.343665441,0.304127455,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
2081,642.0,642,imdb,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=159;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 159) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id;,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",0.495861371,0.478312333,"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
