,Unnamed: 0,db_id,original_sql,rewritten_sql,activated_rules,original_logical_plan
686,686,job,SELECT * FROM movie_companies mc WHERE mc.company_id<22672 AND mc.company_type_id=2;,SELECT * FROM movie_companies mc WHERE mc.company_id<22672 AND mc.company_type_id=2;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
687,687,job,SELECT * FROM cast_info ci WHERE ci.person_id>2345931;,SELECT * FROM cast_info ci WHERE ci.person_id>2345931;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
688,688,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=51149;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=51149;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
689,689,job,SELECT * FROM cast_info ci WHERE ci.person_id<2399269 AND ci.role_id=8;,SELECT * FROM cast_info ci WHERE ci.person_id<2399269 AND ci.role_id=8;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
690,690,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>3 AND t.production_year<2003 AND mi_idx.info_type_id>100;","SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>3 AND t.production_year<2003 AND mi_idx.info_type_id>100;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
691,691,job,SELECT * FROM cast_info ci WHERE ci.person_id=2943324;,SELECT * FROM cast_info ci WHERE ci.person_id=2943324;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
692,692,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<6 AND t.production_year=1997;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<6 AND t.production_year=1997;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
693,693,job,SELECT * FROM movie_companies mc WHERE mc.company_id>76208 AND mc.company_type_id=2;,SELECT * FROM movie_companies mc WHERE mc.company_id>76208 AND mc.company_type_id=2;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
694,694,job,SELECT * FROM cast_info ci WHERE ci.person_id=1306541 AND ci.role_id>2;,SELECT * FROM cast_info ci WHERE ci.person_id=1306541 AND ci.role_id>2;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
695,695,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2007 AND mi_idx.info_type_id=101;","SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2007 AND mi_idx.info_type_id=101;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
696,696,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=7 AND t.production_year=1968 AND mi.info_type_id>2;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=7 AND t.production_year=1968 AND mi.info_type_id>2;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
697,697,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2009 AND mi_idx.info_type_id>100;","SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2009 AND mi_idx.info_type_id>100;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
698,698,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>11849;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>11849;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
699,699,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1980 AND mi_idx.info_type_id>101;","SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1980 AND mi_idx.info_type_id>101;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
700,700,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>3 AND mk.keyword_id>10926;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>3 AND mk.keyword_id>10926;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
701,701,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<15937;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<15937;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
702,702,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year>2003 AND mc.company_id>2187 AND mc.company_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE production_year > 2003) AS t222 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 2187 AND company_type_id = 1) AS t223 ON t222.id = t223.movie_id INNER JOIN movie_info AS movie_info61 ON t222.id = movie_info61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
703,703,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=4 AND mc.company_id<71767 AND mc.company_type_id=2;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=4 AND mc.company_id<71767 AND mc.company_type_id=2;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
704,704,job,SELECT * FROM cast_info ci WHERE ci.person_id>1860955 AND ci.role_id>4;,SELECT * FROM cast_info ci WHERE ci.person_id>1860955 AND ci.role_id>4;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
705,705,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<2 AND t.production_year=1970 AND ci.role_id=1;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<2 AND t.production_year=1970 AND ci.role_id=1;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
706,706,job,SELECT * FROM movie_companies mc WHERE mc.company_id=7732;,SELECT * FROM movie_companies mc WHERE mc.company_id=7732;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
707,707,job,SELECT * FROM movie_companies mc WHERE mc.company_id=79126 AND mc.company_type_id=2;,SELECT * FROM movie_companies mc WHERE mc.company_id=79126 AND mc.company_type_id=2;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
708,708,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=56116;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=56116;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
709,709,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>27864;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>27864;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
710,710,job,SELECT * FROM movie_companies mc WHERE mc.company_id<14075;,SELECT * FROM movie_companies mc WHERE mc.company_id<14075;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
711,711,job,SELECT * FROM cast_info ci WHERE ci.person_id>1150074 AND ci.role_id>4;,SELECT * FROM cast_info ci WHERE ci.person_id>1150074 AND ci.role_id>4;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
712,712,job,SELECT * FROM movie_companies mc WHERE mc.company_id=11322 AND mc.company_type_id=1;,SELECT * FROM movie_companies mc WHERE mc.company_id=11322 AND mc.company_type_id=1;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
713,713,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=5961;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=5961;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
714,714,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<3 AND mk.keyword_id<2346;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<3 AND mk.keyword_id<2346;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
715,715,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year>1990 AND mi.info_type_id<3;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1990) AS t218 INNER JOIN cast_info AS cast_info60 ON t218.id = cast_info60.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 3) AS t219 ON t218.id = t219.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
716,716,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<2 AND mk.keyword_id>14586;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<2 AND mk.keyword_id>14586;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
717,717,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=6772;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=6772;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
718,718,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>2011 AND mk.keyword_id<7329;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>2011 AND mk.keyword_id<7329;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
719,719,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=1 AND t.production_year<2010 AND mi.info_type_id=1;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=1 AND t.production_year<2010 AND mi.info_type_id=1;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
720,720,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>1986 AND mk.keyword_id<1738;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>1986 AND mk.keyword_id<1738;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
721,721,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>4 AND t.production_year<1979 AND ci.role_id>4;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>4 AND t.production_year<1979 AND ci.role_id>4;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
722,722,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND t.production_year>1991;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND t.production_year>1991;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
723,723,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<27228;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<27228;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
724,724,job,SELECT * FROM cast_info ci WHERE ci.person_id<809378 AND ci.role_id<3;,SELECT * FROM cast_info ci WHERE ci.person_id<809378 AND ci.role_id<3;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
725,725,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<2012 AND mc.company_id>223212 AND ci.person_id<659932 AND ci.role_id<2;",SELECT * FROM (SELECT * FROM title WHERE production_year < 2012) AS t271 INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 223212) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM cast_info WHERE person_id < 659932 AND role_id < 2) AS t273 ON t271.id = t273.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
726,726,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<1690014 AND ci.role_id>1;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<1690014 AND ci.role_id>1;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
727,727,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id>2297;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id>2297;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
728,728,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<7350;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<7350;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
729,729,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<6887;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<6887;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
730,730,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<2002 AND mk.keyword_id>14873;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<2002 AND mk.keyword_id>14873;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
731,731,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<252 AND mc.company_type_id<2;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<252 AND mc.company_type_id<2;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
732,732,job,SELECT * FROM cast_info ci WHERE ci.person_id>2075441;,SELECT * FROM cast_info ci WHERE ci.person_id>2075441;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
733,733,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<917;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<917;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
734,734,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=1959 AND mc.company_id<19 AND mi.info_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1959) AS t271 INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 19) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 1) AS t273 ON t271.id = t273.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
735,735,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND mi.info_type_id=2 AND mi_idx.info_type_id<101;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7) AS t277 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 2) AS t278 ON t277.id = t278.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t279 ON t277.id = t279.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
736,736,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id=3252229;",SELECT * FROM title AS title61 INNER JOIN (SELECT * FROM cast_info WHERE person_id = 3252229) AS t162 ON title61.id = t162.movie_id INNER JOIN movie_info AS movie_info61 ON title61.id = movie_info61.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
737,737,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=24754;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=24754;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
738,738,job,SELECT * FROM cast_info ci WHERE ci.person_id<2886098;,SELECT * FROM cast_info ci WHERE ci.person_id<2886098;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
739,739,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<147344;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<147344;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
740,740,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year=1980 AND mi.info_type_id>105;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1980) AS t213 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 105) AS t214 ON t213.id = t214.movie_id INNER JOIN movie_keyword AS movie_keyword59 ON t213.id = movie_keyword59.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
741,741,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2005 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2005) AS t222 INNER JOIN movie_companies AS movie_companies61 ON t222.id = movie_companies61.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t223 ON t222.id = t223.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
742,742,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year>1997 AND ci.person_id<2935346 AND ci.role_id<3;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year>1997 AND ci.person_id<2935346 AND ci.role_id<3;",['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan']]]"
743,743,job,SELECT * FROM cast_info ci WHERE ci.person_id=1824755;,SELECT * FROM cast_info ci WHERE ci.person_id=1824755;,['Empty List'],"['LogicalProject', 'LogicalFilter', 'LogicalTableScan']"
744,744,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND mi.info_type_id<5 AND mi_idx.info_type_id=101;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t271 INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 5) AS t272 ON t271.id = t272.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 101) AS t273 ON t271.id = t273.movie_id,['Empty List'],"['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]"
